Date,Open,High,Low,Close,Adj Close,Volume
2012-02-09,59.11000061035156,59.59000015258789,57.93000030517578,58.0,58.0,308194
2012-02-10,57.52000045776367,58.0099983215332,56.689998626708984,57.51499938964844,57.51499938964844,489683
2012-02-13,57.939998626708984,58.599998474121094,57.88999938964844,58.56999969482422,58.56999969482422,271338
2012-02-14,58.36000061035156,59.18000030517578,57.40999984741211,59.130001068115234,59.130001068115234,422020
2012-02-15,59.5,60.0,59.15999984741211,59.43000030517578,59.43000030517578,433300
2012-02-16,59.75,61.209999084472656,59.369998931884766,61.0099983215332,61.0099983215332,394917
2012-02-17,61.34000015258789,61.34000015258789,60.5099983215332,60.83000183105469,60.83000183105469,383841
2012-02-21,60.630001068115234,60.959999084472656,59.65999984741211,60.150001525878906,60.150001525878906,253315
2012-02-22,59.63999938964844,60.15999984741211,59.119998931884766,59.15999984741211,59.15999984741211,280239
2012-02-23,59.380001068115234,60.619998931884766,59.0,60.54999923706055,60.54999923706055,241000
2012-02-24,60.59000015258789,60.939998626708984,59.970001220703125,60.849998474121094,60.849998474121094,469972
2012-02-27,60.2400016784668,61.060001373291016,59.880001068115234,60.63999938964844,60.63999938964844,277092
2012-02-28,60.599998474121094,61.04999923706055,59.970001220703125,60.650001525878906,60.650001525878906,299634
2012-02-29,60.2599983215332,61.0,59.277400970458984,59.279998779296875,59.279998779296875,393552
2012-03-01,59.68000030517578,61.15999984741211,59.65999984741211,60.27000045776367,60.27000045776367,632813
2012-03-02,59.72999954223633,60.45000076293945,58.900001525878906,59.060001373291016,59.060001373291016,451951
2012-03-05,58.630001068115234,59.630001068115234,58.43000030517578,59.56999969482422,59.56999969482422,362202
2012-03-06,59.16999816894531,59.720001220703125,58.400001525878906,59.119998931884766,59.119998931884766,488592
2012-03-07,59.540000915527344,60.15999984741211,59.119998931884766,59.58000183105469,59.58000183105469,368376
2012-03-08,60.0099983215332,61.599998474121094,59.61000061035156,61.36000061035156,61.36000061035156,462978
2012-03-09,61.34000015258789,62.97999954223633,61.27000045776367,62.439998626708984,62.439998626708984,282617
2012-03-12,62.099998474121094,62.81999969482422,61.619998931884766,62.25,62.25,378468
2012-03-13,62.529998779296875,65.80999755859375,62.5099983215332,65.69000244140625,65.69000244140625,508818
2012-03-14,64.8499984741211,66.16999816894531,64.33000183105469,64.58999633789062,64.58999633789062,345913
2012-03-15,64.51000213623047,66.81999969482422,64.26000213623047,66.11000061035156,66.11000061035156,448190
2012-03-16,66.41000366210938,67.05999755859375,65.4000015258789,66.16999816894531,66.16999816894531,913487
2012-03-19,65.98999786376953,67.22000122070312,65.44000244140625,66.5,66.5,599782
2012-03-20,65.83999633789062,66.95999908447266,65.38999938964844,66.29000091552734,66.29000091552734,297998
2012-03-21,66.62999725341797,66.75759887695312,65.62000274658203,65.87000274658203,65.87000274658203,253437
2012-03-22,65.19000244140625,65.68000030517578,64.30999755859375,65.41999816894531,65.41999816894531,339666
2012-03-23,65.58000183105469,66.45999908447266,64.83000183105469,66.31999969482422,66.31999969482422,387091
2012-03-26,65.63999938964844,67.47000122070312,65.2300033569336,67.44000244140625,67.44000244140625,349478
2012-03-27,67.48999786376953,67.48999786376953,65.86000061035156,65.93000030517578,65.93000030517578,495490
2012-03-28,66.06999969482422,66.5199966430664,65.1500015258789,65.58999633789062,65.58999633789062,480661
2012-03-29,65.30000305175781,65.41999816894531,63.349998474121094,64.62999725341797,64.62999725341797,579595
2012-03-30,65.29000091552734,65.29000091552734,63.91999816894531,64.33999633789062,64.33999633789062,361278
2012-04-02,64.69999694824219,64.79000091552734,63.459999084472656,64.43000030517578,64.43000030517578,495745
2012-04-03,62.790000915527344,64.6500015258789,62.790000915527344,64.62999725341797,64.62999725341797,526021
2012-04-04,63.709999084472656,64.29000091552734,63.029998779296875,63.82500076293945,63.82500076293945,238416
2012-04-05,63.630001068115234,64.12999725341797,63.099998474121094,63.630001068115234,63.630001068115234,172171
2012-04-09,62.36000061035156,62.93000030517578,61.900001525878906,62.36000061035156,62.36000061035156,257360
2012-04-10,62.41999816894531,62.63399887084961,60.849998474121094,60.959999084472656,60.959999084472656,294834
2012-04-11,61.65999984741211,62.650001525878906,61.56999969482422,62.51499938964844,62.51499938964844,365795
2012-04-12,62.720001220703125,64.36000061035156,62.61000061035156,64.0,64.0,372020
2012-04-13,63.5099983215332,63.75,61.33000183105469,61.369998931884766,61.369998931884766,297271
2012-04-16,61.880001068115234,62.28499984741211,61.040000915527344,61.86000061035156,61.86000061035156,243138
2012-04-17,62.45000076293945,64.30999755859375,62.380001068115234,63.61000061035156,63.61000061035156,372326
2012-04-18,63.13999938964844,63.720001220703125,62.400001525878906,62.91999816894531,62.91999816894531,208430
2012-04-19,63.13999938964844,63.650001525878906,62.029998779296875,62.54999923706055,62.54999923706055,176927
2012-04-20,63.7599983215332,64.16000366210938,63.060001373291016,63.22999954223633,63.22999954223633,267611
2012-04-23,62.06999969482422,62.689998626708984,61.36000061035156,62.41999816894531,62.41999816894531,325446
2012-04-24,62.619998931884766,63.880001068115234,62.060001373291016,63.599998474121094,63.599998474121094,204053
2012-04-25,64.29000091552734,65.33999633789062,63.970001220703125,64.9800033569336,64.9800033569336,270295
2012-04-26,64.5999984741211,65.86000061035156,64.1500015258789,65.33000183105469,65.33000183105469,429511
2012-04-27,65.79000091552734,66.06939697265625,64.5,65.69999694824219,65.69999694824219,404819
2012-04-30,65.58999633789062,65.58999633789062,63.88999938964844,64.08999633789062,64.08999633789062,282234
2012-05-01,63.93000030517578,65.2300033569336,63.869998931884766,64.37000274658203,64.37000274658203,366558
2012-05-02,63.630001068115234,64.4000015258789,63.29999923706055,64.1500015258789,64.1500015258789,309517
2012-05-03,64.02999877929688,64.91000366210938,63.540000915527344,63.63999938964844,63.63999938964844,554513
2012-05-04,63.15999984741211,63.75,61.849998474121094,62.33000183105469,62.33000183105469,329265
2012-05-07,62.04999923706055,63.31999969482422,62.0099983215332,62.86000061035156,62.86000061035156,149036
2012-05-08,62.2599983215332,63.189998626708984,61.79999923706055,62.91999816894531,62.91999816894531,277357
2012-05-09,61.91999816894531,62.5099983215332,61.119998931884766,62.15999984741211,62.15999984741211,285860
2012-05-10,62.91999816894531,63.4900016784668,62.810001373291016,63.150001525878906,63.150001525878906,185122
2012-05-11,61.83000183105469,63.16999816894531,61.5099983215332,62.52000045776367,62.52000045776367,194537
2012-05-14,61.61000061035156,61.869998931884766,60.689998626708984,60.720001220703125,60.720001220703125,256522
2012-05-15,60.56999969482422,61.42499923706055,60.279998779296875,60.56999969482422,60.56999969482422,331087
2012-05-16,60.86000061035156,61.59000015258789,60.040000915527344,60.06999969482422,60.06999969482422,261982
2012-05-17,60.11000061035156,60.439998626708984,57.7599983215332,57.81999969482422,57.81999969482422,397206
2012-05-18,57.630001068115234,58.849998474121094,57.25,57.79199981689453,57.79199981689453,651909
2012-05-21,58.02000045776367,59.2400016784668,57.61000061035156,58.86000061035156,58.86000061035156,281574
2012-05-22,58.97999954223633,59.95000076293945,58.2599983215332,58.790000915527344,58.790000915527344,212833
2012-05-23,57.9900016784668,59.880001068115234,57.68000030517578,59.72999954223633,59.72999954223633,200844
2012-05-24,59.9900016784668,60.290000915527344,59.209999084472656,60.279998779296875,60.279998779296875,144131
2012-05-25,60.290000915527344,60.81999969482422,59.72999954223633,59.959999084472656,59.959999084472656,148578
2012-05-29,61.220001220703125,62.099998474121094,60.61000061035156,61.75,61.75,241208
2012-05-30,60.83000183105469,61.079898834228516,59.61000061035156,59.81999969482422,59.81999969482422,171540
2012-05-31,59.630001068115234,60.310001373291016,58.4900016784668,59.65999984741211,59.65999984741211,263791
2012-06-01,57.9900016784668,58.20000076293945,55.31999969482422,55.599998474121094,55.599998474121094,648520
2012-06-04,56.15999984741211,56.15999984741211,54.119998931884766,54.75,54.75,415951
2012-06-05,54.47999954223633,55.5,54.290000915527344,54.939998626708984,54.939998626708984,426406
2012-06-06,55.61000061035156,56.29999923706055,54.97999954223633,55.900001525878906,55.900001525878906,396180
2012-06-07,56.939998626708984,57.630001068115234,56.619998931884766,56.650001525878906,56.650001525878906,476615
2012-06-08,56.16999816894531,57.20000076293945,55.56999969482422,56.75,56.75,358406
2012-06-11,57.29999923706055,57.59000015258789,55.22999954223633,55.279998779296875,55.279998779296875,350819
2012-06-12,55.560001373291016,56.4900016784668,55.279998779296875,56.18000030517578,56.18000030517578,366793
2012-06-13,56.11000061035156,57.13999938964844,55.84000015258789,56.119998931884766,56.119998931884766,342376
2012-06-14,56.029998779296875,57.3129997253418,56.029998779296875,56.75,56.75,494427
2012-06-15,56.63999938964844,57.70000076293945,56.41999816894531,57.27000045776367,57.27000045776367,686432
2012-06-18,56.709999084472656,57.720001220703125,56.59000015258789,56.81999969482422,56.81999969482422,345574
2012-06-19,57.25,57.97999954223633,56.47999954223633,56.970001220703125,56.970001220703125,524596
2012-06-20,57.13999938964844,58.439998626708984,56.75,58.2599983215332,58.2599983215332,443852
2012-06-21,58.11000061035156,58.77000045776367,55.56999969482422,55.66999816894531,55.66999816894531,332138
2012-06-22,56.36000061035156,57.720001220703125,55.720001220703125,56.77000045776367,56.77000045776367,4906690
2012-06-25,55.86000061035156,56.314998626708984,55.119998931884766,55.95000076293945,55.95000076293945,563004
2012-06-26,55.97999954223633,56.970001220703125,55.41999816894531,56.72999954223633,56.72999954223633,492381
2012-06-27,56.95000076293945,57.36000061035156,56.38999938964844,57.16999816894531,57.16999816894531,196968
2012-06-28,56.290000915527344,57.040000915527344,55.61000061035156,56.970001220703125,56.970001220703125,285467
2012-06-29,58.08000183105469,58.81999969482422,57.93000030517578,58.720001220703125,58.720001220703125,302779
2012-07-02,58.689998626708984,58.810001373291016,57.84199905395508,58.27000045776367,58.27000045776367,272220
2012-07-03,58.20000076293945,58.95000076293945,57.99800109863281,58.84000015258789,58.84000015258789,134686
2012-07-05,58.41999816894531,58.95000076293945,57.93000030517578,58.04999923706055,58.04999923706055,225923
2012-07-06,57.52000045776367,57.869998931884766,57.16999816894531,57.720001220703125,57.720001220703125,191950
2012-07-09,57.470001220703125,57.90999984741211,56.47999954223633,56.79999923706055,56.79999923706055,253281
2012-07-10,57.11000061035156,57.77000045776367,56.099998474121094,56.5,56.5,188557
2012-07-11,56.65999984741211,57.09000015258789,56.2400016784668,56.88999938964844,56.88999938964844,294763
2012-07-12,56.540000915527344,56.83000183105469,55.95000076293945,56.38999938964844,56.38999938964844,343233
2012-07-13,56.93000030517578,58.630001068115234,56.68000030517578,58.540000915527344,58.540000915527344,195830
2012-07-16,58.4900016784668,58.650001525878906,57.70000076293945,58.310001373291016,58.310001373291016,126996
2012-07-17,58.63999938964844,59.150001525878906,57.7400016784668,58.880001068115234,58.880001068115234,358958
2012-07-18,58.65999984741211,59.95000076293945,58.58000183105469,59.439998626708984,59.439998626708984,362783
2012-07-19,59.5099983215332,60.18000030517578,58.93000030517578,59.04999923706055,59.04999923706055,408186
2012-07-20,58.41999816894531,58.58000183105469,57.900001525878906,58.04999923706055,58.04999923706055,232429
2012-07-23,56.630001068115234,57.45000076293945,56.4900016784668,57.08000183105469,57.08000183105469,169271
2012-07-24,57.099998474121094,57.369998931884766,56.40010070800781,56.86000061035156,56.86000061035156,176959
2012-07-25,56.97999954223633,57.41999816894531,56.58000183105469,57.27000045776367,57.27000045776367,193094
2012-07-26,58.400001525878906,58.400001525878906,57.0,57.720001220703125,57.720001220703125,240352
2012-07-27,58.720001220703125,59.729000091552734,57.2599983215332,59.099998474121094,59.099998474121094,401767
2012-07-30,58.97999954223633,59.470001220703125,58.7400016784668,58.77000045776367,58.77000045776367,166311
2012-07-31,58.709999084472656,59.15999984741211,57.59000015258789,57.810001373291016,57.810001373291016,211168
2012-08-01,58.0,58.0,56.400001525878906,56.52000045776367,56.52000045776367,372096
2012-08-02,56.18000030517578,56.599998474121094,55.4900016784668,56.209999084472656,56.209999084472656,174030
2012-08-03,57.369998931884766,57.849998474121094,57.029998779296875,57.290000915527344,57.290000915527344,185480
2012-08-06,57.400001525878906,57.400001525878906,56.0099983215332,56.06999969482422,56.06999969482422,384902
2012-08-07,56.47999954223633,57.810001373291016,56.290000915527344,57.45000076293945,57.45000076293945,269375
2012-08-08,57.09000015258789,57.54999923706055,56.54999923706055,56.9900016784668,56.9900016784668,176595
2012-08-09,56.72999954223633,56.9900016784668,56.099998474121094,56.20000076293945,56.20000076293945,315134
2012-08-10,56.099998474121094,56.522701263427734,55.310001373291016,55.869998931884766,55.869998931884766,143483
2012-08-13,55.66999816894531,55.93000030517578,55.09000015258789,55.68000030517578,55.68000030517578,169094
2012-08-14,55.91999816894531,56.790000915527344,55.54999923706055,56.2599983215332,56.2599983215332,214168
2012-08-15,56.52000045776367,57.64500045776367,56.39500045776367,57.43000030517578,57.43000030517578,273493
2012-08-16,57.4900016784668,57.810001373291016,57.279998779296875,57.689998626708984,57.689998626708984,143466
2012-08-17,57.560001373291016,58.619998931884766,57.41999816894531,58.20000076293945,58.20000076293945,226276
2012-08-20,58.18000030517578,58.90999984741211,58.040000915527344,58.540000915527344,58.540000915527344,224567
2012-08-21,58.56999969482422,59.369998931884766,58.2400016784668,58.47999954223633,58.47999954223633,142495
2012-08-22,58.27000045776367,58.470001220703125,57.279998779296875,57.34000015258789,57.34000015258789,212510
2012-08-23,57.33000183105469,57.517601013183594,56.65999984741211,56.849998474121094,56.849998474121094,171212
2012-08-24,56.72999954223633,57.31999969482422,56.11000061035156,56.630001068115234,56.630001068115234,229811
2012-08-27,56.95000076293945,57.16999816894531,56.38999938964844,57.0,57.0,240616
2012-08-28,57.04999923706055,57.66999816894531,56.95000076293945,57.630001068115234,57.630001068115234,240142
2012-08-29,57.79999923706055,58.810001373291016,57.380001068115234,58.61000061035156,58.61000061035156,551883
2012-08-30,58.130001068115234,58.36000061035156,57.529998779296875,57.93000030517578,57.93000030517578,401498
2012-08-31,58.380001068115234,58.7400016784668,57.220001220703125,57.9900016784668,57.9900016784668,242661
2012-09-04,57.97999954223633,59.81999969482422,57.58000183105469,59.5099983215332,59.5099983215332,388704
2012-09-05,59.22999954223633,59.7599983215332,58.56999969482422,58.790000915527344,58.790000915527344,282586
2012-09-06,59.279998779296875,60.95000076293945,59.14720153808594,60.72999954223633,60.72999954223633,299050
2012-09-07,60.90999984741211,61.61000061035156,60.72999954223633,60.93000030517578,60.93000030517578,183496
2012-09-10,60.84000015258789,61.099998474121094,60.33000183105469,60.38999938964844,60.38999938964844,165126
2012-09-11,60.560001373291016,61.25,60.0099983215332,60.459999084472656,60.459999084472656,228457
2012-09-12,60.79999923706055,61.25,60.36000061035156,60.439998626708984,60.439998626708984,225810
2012-09-13,60.36000061035156,61.22999954223633,60.099998474121094,61.11000061035156,61.11000061035156,300945
2012-09-14,60.81999969482422,62.849998474121094,60.81999969482422,62.45000076293945,62.45000076293945,277963
2012-09-17,62.16999816894531,62.45000076293945,61.95500183105469,62.310001373291016,62.310001373291016,420324
2012-09-18,62.310001373291016,62.310001373291016,61.38999938964844,61.75,61.75,314279
2012-09-19,61.58000183105469,61.91999816894531,60.959999084472656,61.380001068115234,61.380001068115234,218035
2012-09-20,60.66999816894531,61.08000183105469,59.619998931884766,60.709999084472656,60.709999084472656,204535
2012-09-21,61.40999984741211,61.47999954223633,60.36000061035156,60.58000183105469,60.58000183105469,499257
2012-09-24,61.31999969482422,62.849998474121094,60.88999938964844,61.04999923706055,61.04999923706055,366169
2012-09-25,61.119998931884766,61.9900016784668,60.209999084472656,60.560001373291016,60.560001373291016,266200
2012-09-26,60.439998626708984,61.0,60.0,60.56999969482422,60.56999969482422,232061
2012-09-27,60.86000061035156,61.755001068115234,60.720001220703125,61.099998474121094,61.099998474121094,184979
2012-09-28,60.709999084472656,61.14459991455078,60.33000183105469,60.459999084472656,60.459999084472656,186059
2012-10-01,60.58000183105469,61.08000183105469,59.810001373291016,60.70000076293945,60.70000076293945,283380
2012-10-02,60.869998931884766,61.5,60.650001525878906,61.06999969482422,61.06999969482422,168809
2012-10-03,61.2400016784668,61.7599983215332,60.79999923706055,61.04999923706055,61.04999923706055,138098
2012-10-04,61.279998779296875,61.959999084472656,60.52000045776367,61.91999816894531,61.91999816894531,172995
2012-10-05,62.11000061035156,62.4900016784668,61.305999755859375,61.400001525878906,61.400001525878906,152763
2012-10-08,60.93000030517578,61.349998474121094,60.58000183105469,61.15999984741211,61.15999984741211,72590
2012-10-09,61.0099983215332,61.02000045776367,60.0099983215332,60.08000183105469,60.08000183105469,159242
2012-10-10,60.150001525878906,60.45000076293945,59.54999923706055,60.369998931884766,60.369998931884766,204333
2012-10-11,60.959999084472656,61.529998779296875,60.630001068115234,60.869998931884766,60.869998931884766,170376
2012-10-12,60.40999984741211,60.77000045776367,58.79999923706055,59.029998779296875,59.029998779296875,252743
2012-10-15,59.15999984741211,59.650001525878906,58.369998931884766,58.790000915527344,58.790000915527344,220429
2012-10-16,58.79999923706055,58.86840057373047,57.09000015258789,57.400001525878906,57.400001525878906,225170
2012-10-17,57.779998779296875,58.790000915527344,57.41999816894531,58.150001525878906,58.150001525878906,225058
2012-10-18,58.0,58.5,57.760101318359375,58.439998626708984,58.439998626708984,200692
2012-10-19,58.02000045776367,58.72999954223633,57.84000015258789,58.0,58.0,177691
2012-10-22,57.52000045776367,58.47999954223633,57.52000045776367,57.95000076293945,57.95000076293945,141244
2012-10-23,57.150001525878906,58.029998779296875,56.91999816894531,57.880001068115234,57.880001068115234,229805
2012-10-24,58.290000915527344,58.709999084472656,57.95000076293945,58.459999084472656,58.459999084472656,299426
2012-10-25,59.189998626708984,59.59000015258789,58.84000015258789,59.45000076293945,59.45000076293945,352197
2012-10-26,58.970001220703125,58.970001220703125,55.900001525878906,56.290000915527344,56.290000915527344,740353
2012-10-31,56.2599983215332,56.779998779296875,55.27000045776367,56.59000015258789,56.59000015258789,283970
2012-11-01,56.720001220703125,58.65999984741211,56.080101013183594,57.380001068115234,57.380001068115234,386502
2012-11-02,57.54999923706055,58.130001068115234,56.369998931884766,56.43000030517578,56.43000030517578,338442
2012-11-05,56.5,56.5,55.119998931884766,56.099998474121094,56.099998474121094,253254
2012-11-06,56.0099983215332,56.970001220703125,55.9900016784668,56.630001068115234,56.630001068115234,155576
2012-11-07,55.90999984741211,56.04999923706055,54.16999816894531,54.209999084472656,54.209999084472656,249201
2012-11-08,54.34000015258789,54.88999938964844,53.54999923706055,53.709999084472656,53.709999084472656,210126
2012-11-09,53.54999923706055,54.56999969482422,53.40010070800781,53.90999984741211,53.90999984741211,141511
2012-11-12,53.93000030517578,56.58000183105469,53.93000030517578,54.33000183105469,54.33000183105469,181846
2012-11-13,53.88999938964844,55.09989929199219,53.880001068115234,53.91999816894531,53.91999816894531,260146
2012-11-14,54.0,54.16999816894531,52.529998779296875,52.56999969482422,52.56999969482422,251399
2012-11-15,52.70000076293945,53.16999816894531,52.400001525878906,52.849998474121094,52.849998474121094,372259
2012-11-16,52.91999816894531,53.59000015258789,52.599998474121094,53.5,53.5,209728
2012-11-19,54.349998474121094,54.86000061035156,53.40999984741211,54.150001525878906,54.150001525878906,253359
2012-11-20,55.27000045776367,56.22999954223633,54.88999938964844,55.560001373291016,55.560001373291016,172972
2012-11-21,55.86000061035156,56.36000061035156,55.150001525878906,55.61000061035156,55.61000061035156,159371
2012-11-23,55.869998931884766,57.13999938964844,55.79999923706055,57.130001068115234,57.130001068115234,69052
2012-11-26,56.97999954223633,57.13999938964844,56.02000045776367,56.369998931884766,56.369998931884766,300469
2012-11-27,56.560001373291016,56.91999816894531,55.79999923706055,56.43000030517578,56.43000030517578,255434
2012-11-28,56.18000030517578,56.40999984741211,54.84000015258789,55.779998779296875,55.779998779296875,199092
2012-11-29,56.2400016784668,56.68000030517578,55.02000045776367,55.52069854736328,55.52069854736328,297600
2012-11-30,55.560001373291016,55.869998931884766,55.0,55.220001220703125,55.220001220703125,465355
2012-12-03,55.5,56.08000183105469,55.34000015258789,55.66999816894531,55.66999816894531,146100
2012-12-04,55.61000061035156,55.75,54.38999938964844,54.67850112915039,54.67850112915039,191557
2012-12-05,54.630001068115234,55.060001373291016,54.0,54.90999984741211,54.90999984741211,408400
2012-12-06,55.119998931884766,55.689998626708984,54.810001373291016,55.02000045776367,55.02000045776367,108179
2012-12-07,55.16999816894531,55.33000183105469,54.31999969482422,54.790000915527344,54.790000915527344,105338
2012-12-10,54.83000183105469,55.40999984741211,54.7400016784668,55.040000915527344,55.040000915527344,181449
2012-12-11,55.470001220703125,55.689998626708984,54.83000183105469,55.06999969482422,55.06999969482422,173589
2012-12-12,55.40999984741211,55.47999954223633,54.5,54.68000030517578,54.68000030517578,370020
2012-12-13,54.68000030517578,55.0099983215332,53.95000076293945,53.97999954223633,53.97999954223633,167306
2012-12-14,53.95000076293945,54.744998931884766,53.47999954223633,53.75,53.75,180091
2012-12-17,53.86000061035156,55.43000030517578,53.5099983215332,55.380001068115234,55.380001068115234,289657
2012-12-18,55.41999816894531,56.599998474121094,55.41999816894531,56.599998474121094,56.599998474121094,266944
2012-12-19,56.47999954223633,56.869998931884766,55.83000183105469,56.31999969482422,56.31999969482422,185473
2012-12-20,56.290000915527344,56.790000915527344,56.22999954223633,56.77000045776367,56.77000045776367,212966
2012-12-21,55.779998779296875,57.20000076293945,55.3661994934082,57.150001525878906,57.150001525878906,1019542
2012-12-24,56.959999084472656,57.25,56.130001068115234,56.560001373291016,56.560001373291016,84321
2012-12-26,56.61000061035156,56.79999923706055,56.08000183105469,56.15999984741211,56.15999984741211,102400
2012-12-27,56.36000061035156,56.56999969482422,55.130001068115234,55.7599983215332,55.7599983215332,143831
2012-12-28,55.45000076293945,56.5,55.34000015258789,55.45000076293945,55.45000076293945,155874
2012-12-31,55.13999938964844,56.099998474121094,55.040000915527344,55.970001220703125,55.970001220703125,162013
2013-01-02,57.43000030517578,58.33000183105469,56.84000015258789,58.2400016784668,58.2400016784668,227021
2013-01-03,58.04999923706055,59.029998779296875,57.709999084472656,58.97999954223633,58.97999954223633,207484
2013-01-04,58.79999923706055,60.38999938964844,58.560001373291016,60.34000015258789,60.34000015258789,385622
2013-01-07,60.0,60.09000015258789,59.5099983215332,59.86000061035156,59.86000061035156,379582
2013-01-08,59.869998931884766,60.33000183105469,59.45000076293945,60.310001373291016,60.310001373291016,329153
2013-01-09,60.400001525878906,60.630001068115234,60.097999572753906,60.38999938964844,60.38999938964844,310129
2013-01-10,60.70000076293945,61.189998626708984,60.29999923706055,60.900001525878906,60.900001525878906,357843
2013-01-11,60.58000183105469,60.95000076293945,59.88999938964844,60.16999816894531,60.16999816894531,229593
2013-01-14,60.040000915527344,60.189998626708984,59.4900016784668,60.08000183105469,60.08000183105469,176019
2013-01-15,59.7599983215332,60.369998931884766,59.37009811401367,60.20000076293945,60.20000076293945,139961
2013-01-16,60.150001525878906,60.36000061035156,59.900001525878906,60.27000045776367,60.27000045776367,76614
2013-01-17,60.5,61.6150016784668,60.5,61.5,61.5,162455
2013-01-18,61.619998931884766,61.650001525878906,60.77000045776367,61.47999954223633,61.47999954223633,164517
2013-01-22,61.369998931884766,61.779998779296875,61.02000045776367,61.37799835205078,61.37799835205078,223316
2013-01-23,61.470001220703125,61.709999084472656,60.810001373291016,61.16999816894531,61.16999816894531,237684
2013-01-24,61.369998931884766,61.63999938964844,60.5,60.650001525878906,60.650001525878906,281373
2013-01-25,61.40999984741211,64.23999786376953,60.75749969482422,64.1500015258789,64.1500015258789,789613
2013-01-28,63.56999969482422,64.48999786376953,63.47999954223633,64.26000213623047,64.26000213623047,370570
2013-01-29,64.01000213623047,65.1500015258789,62.91999816894531,65.13999938964844,65.13999938964844,473371
2013-01-30,64.33000183105469,65.93000030517578,63.59000015258789,65.66999816894531,65.66999816894531,564062
2013-01-31,65.0199966430664,66.62000274658203,64.95600128173828,66.37000274658203,66.37000274658203,535603
2013-02-01,66.4000015258789,67.12000274658203,65.7699966430664,67.04000091552734,67.04000091552734,490323
2013-02-04,66.12999725341797,67.1500015258789,66.12999725341797,66.95999908447266,66.95999908447266,532559
2013-02-05,67.19000244140625,67.81999969482422,66.5,67.33999633789062,67.33999633789062,513698
2013-02-06,66.80999755859375,67.7699966430664,66.80999755859375,67.75,67.75,241007
2013-02-07,67.4000015258789,67.72000122070312,66.77050018310547,67.58999633789062,67.58999633789062,285771
2013-02-08,67.62000274658203,67.94000244140625,67.23999786376953,67.44000244140625,67.44000244140625,149610
2013-02-11,67.37999725341797,67.86000061035156,67.01000213623047,67.56999969482422,67.56999969482422,167209
2013-02-12,67.66000366210938,67.94000244140625,67.08000183105469,67.83000183105469,67.83000183105469,237452
2013-02-13,67.80999755859375,67.9000015258789,67.30000305175781,67.76000213623047,67.76000213623047,339488
2013-02-14,67.63999938964844,68.16000366210938,67.3499984741211,67.43000030517578,67.43000030517578,220805
2013-02-15,67.72000122070312,67.93000030517578,67.2300033569336,67.36000061035156,67.36000061035156,288453
2013-02-19,67.58000183105469,68.41000366210938,67.58000183105469,68.33999633789062,68.33999633789062,218129
2013-02-20,68.33999633789062,68.5,67.31999969482422,67.51000213623047,67.51000213623047,208137
2013-02-21,65.88999938964844,67.05000305175781,65.88999938964844,65.91999816894531,65.91999816894531,478394
